msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,income_bhc,core_bakery_count,core_and_cafe_count,bakery_count,income_expected_core_bakery_count,income_expected_core_and_cafe_count,income_expected_bakery_count,core_raw_shortfall,core_standardised_shortfall,core_underprovision_percentile,core_underprovision_rank,core_top_decile,core_cafe_raw_shortfall,core_cafe_standardised_shortfall,core_cafe_underprovision_percentile,core_cafe_underprovision_rank,core_cafe_top_decile,all_raw_shortfall,all_standardised_shortfall,all_underprovision_percentile,all_underprovision_rank,all_top_decile,expected_core_bakery_count,expected_core_and_cafe_count,expected_bakery_count,core_base_model_score,core_base_model_percentile,core_population_baseline_expected,core_population_baseline_shortfall,core_population_baseline_percentile,core_density_baseline_expected,core_density_baseline_shortfall,core_density_baseline_percentile,core_cafe_base_model_score,core_cafe_base_model_percentile,core_cafe_population_baseline_expected,core_cafe_population_baseline_shortfall,core_cafe_population_baseline_percentile,core_cafe_density_baseline_expected,core_cafe_density_baseline_shortfall,core_cafe_density_baseline_percentile,all_base_model_score,all_base_model_percentile,all_population_baseline_expected,all_population_baseline_shortfall,all_population_baseline_percentile,all_density_baseline_expected,all_density_baseline_shortfall,all_density_baseline_percentile,core_cafe_base_model_rank,core_cafe_population_baseline_rank,core_cafe_density_baseline_rank
E02000175,Camden 010,E09000007,Camden,0.6912715552654496,9346,34,59180,3,9,15,1.5582022220635607,5.893118156188451,9.16884925987571,-1.4417977779364393,-0.7050740625375156,17.864271457085827,824,False,-3.106881843811549,-0.4701762138991889,18.862275449101794,814,False,-5.83115074012429,-0.7244098973549152,17.764471057884233,825,False,1.2789948867171848,3.999049790693492,6.951171294622768,-0.9757978895752657,13.672654690618764,0.9510782271344295,-2.0489217728655706,8.283433133732535,0.40096482734879,-2.59903517265121,7.285429141716566,-1.020059640804704,12.075848303393213,3.0105481611347127,-5.989451838865287,6.58682634730539,1.269216231867305,-7.730783768132695,6.087824351297405,-1.2403600839038842,10.778443113772456,5.323981686596839,-9.676018313403162,5.588822355289421,2.2445360821751725,-12.755463917824827,4.8902195608782435,882,937,942
E02000176,Camden 011,E09000007,Camden,0.397567965999654,5873,11,61272,1,3,4,0.6533872591984794,2.3816318063842754,3.6349848118006247,-0.3466127408015206,-0.3283026446381343,26.646706586826348,736,False,-0.6183681936157246,-0.211468474955067,26.24750499001996,740,False,-0.3650151881993753,-0.1037501567295587,34.231536926147704,660,False,0.5364903223217223,1.59400935183778,2.74566725483172,-0.5001762220268827,22.654690618762473,0.5976548713846035,-0.4023451286153965,21.457085828343313,0.2306051357563047,-0.7693948642436953,20.159680638722556,-0.6432601836319602,17.16566866267465,1.8918199604476962,-1.1081800395523038,18.7624750499002,0.7299587432372542,-2.2700412567627457,18.063872255489024,-0.4372087763035271,23.253493013972058,3.34557505300484,-0.6544249469951602,27.445109780439118,1.2908901545363738,-2.709109845463626,26.646706586826348,831,815,822
E02000177,Camden 012,E09000007,Camden,0.5239287364476681,8595,24,42625,0,3,5,0.8510584703164439,2.1616787886303217,4.2806307516148205,0.8510584703164439,0.6658571937245779,77.54491017964071,226,False,-0.8383212113696783,-0.3114755031762749,22.05588822355289,782,False,-0.7193692483851795,-0.177607937813723,31.736526946107784,685,False,0.9686400810195152,2.974278992626364,5.2495073948534845,0.6816682037672195,83.63273453093812,0.874654115367047,0.874654115367047,72.95409181636727,0.3038993775349819,0.3038993775349819,45.00998003992016,-0.006860120761261479,32.634730538922156,2.7686348646429333,-0.2313651353570667,25.748502994011975,0.9619647323485697,-2.03803526765143,20.35928143712575,0.04960419559384504,38.92215568862276,4.896171902022237,-0.10382809797776282,31.2375249500998,1.7011794344606879,-3.2988205655393124,23.253493013972058,676,745,799
E02000178,Camden 013,E09000007,Camden,0.5617758752799756,9123,11,45357,0,1,1,0.4981406041328964,1.3556712289622177,2.9155909536960687,0.4981406041328964,0.569070595973422,53.59281437125748,466,False,0.3556712289622177,0.1941928514952492,43.51297405189621,567,False,1.915590953696069,0.6554899784447706,70.55888223552894,296,False,0.5122213245502543,1.4919951079961506,3.055317804917836,0.5705477063199116,53.69261477045908,0.928385048806698,0.928385048806698,79.04191616766467,0.32585221411844945,0.32585221411844945,46.60678642714571,0.2377881749157369,43.31337325349301,2.938715051790283,1.938715051790283,59.48103792415169,1.0314543599338595,0.03145435993385948,38.02395209580838,0.6549600679296379,71.25748502994011,5.196948954293062,4.196948954293062,83.33333333333334,1.824067853735493,0.8240678537354931,52.19560878243513,569,407,622
E02000179,Camden 014,E09000007,Camden,0.3828682409477901,5912,12,48824,1,2,2,0.5471727944161507,1.5020582773947615,2.690043876242743,-0.4528272055838492,-0.4852970166506285,22.954091816367264,773,False,-0.4979417226052385,-0.2503549066612262,24.151696606786427,761,False,0.690043876242743,0.2523358054146717,49.00199600798403,512,False,0.5743020645439831,1.715187488058241,2.921875057750586,-0.4382357609077253,24.65069860279441,0.6016236335136687,-0.39837636648633135,21.55688622754491,0.22207871416033442,-0.7779212858396656,19.860279441117765,-0.12255263212319072,28.443113772455092,1.9043827015438073,-0.09561729845619271,26.546906187624753,0.7029691622286045,-1.2970308377713955,24.75049900199601,0.3050333552431702,50.0998003992016,3.3677915398202987,1.3677915398202987,44.61077844311377,1.2431606291050936,-0.7568393708949064,39.221556886227546,718,737,755
E02000180,Camden 015,E09000007,Camden,0.4855211833917107,7966,18,45761,0,1,3,0.7187471417458041,1.93049841333823,3.709587396427017,0.7187471417458041,0.6360560825358968,68.26347305389223,319,False,0.93049841333823,0.380387611551805,52.8942115768463,473,False,0.709587396427017,0.1982197687435949,46.10778443113773,541,False,0.7723471181977318,2.3369933698418994,4.172785119261099,0.6435644468067464,69.76047904191617,0.8106451056444324,0.8106451056444324,63.27345309381237,0.2816214785491661,0.2816214785491661,43.213572854291414,0.4412826241944385,55.489021956087825,2.5660203992723223,1.5660203992723223,50.29940119760479,0.8914461504777927,-0.10855384952220726,35.22954091816367,0.2857727155120324,49.50099800399202,4.537859845434455,1.537859845434455,46.9061876247505,1.5764713685703589,-1.4235286314296411,33.63273453093812,447,499,650
E02000181,Camden 016,E09000007,Camden,0.5405971607375384,8080,8,65031,0,0,0,0.5717755902627255,2.380614171221334,3.9115565855091714,0.5717755902627255,0.5945008596135823,58.18363273453095,420,False,2.380614171221334,0.8144178041119349,90.21956087824351,99,True,3.9115565855091714,1.0440872651859268,95.60878243512974,45,True,0.4061946882345956,1.1678295682104085,2.371778540297979,0.5284015872862224,47.90419161676647,0.8222461026370843,0.8222461026370843,65.46906187624751,0.31356772250976933,0.31356772250976933,45.40918163672655,0.6885645978938761,71.9560878243513,2.6027422578609545,2.6027422578609545,78.84231536926147,0.992568963793086,0.992568963793086,52.8942115768463,0.9328144510845363,88.52295409181636,4.602800345356565,4.602800345356565,89.42115768463074,1.7553012617898223,1.7553012617898223,60.079840319361274,282,213,473
E02000182,Camden 017,E09000007,Camden,0.7978631253380747,7472,24,53252,1,1,5,1.0330118874376415,3.2641506085441776,5.354911543822195,0.0330118874376414,0.0223278053071601,38.22355289421158,620,False,2.2641506085441776,0.5875015871436131,63.77245508982036,364,False,0.3549115438221948,0.0719550852566832,40.818363273453095,594,False,0.984258610651572,3.04303372746827,5.059209162285258,-0.010943750504688278,37.924151696606785,0.760374118676274,-0.23962588132372598,25.149700598802394,0.4627921514524045,-0.5372078485475955,27.245508982035926,0.5338691220647056,63.37325349301397,2.4068923453882487,1.4068923453882487,46.9061876247505,1.464924777786638,0.4649247777866381,44.81037924151697,0.012166669021449332,37.22554890219561,4.256451012438645,-0.743548987561355,27.14570858283433,2.590635416454649,-2.409364583545351,28.642714570858285,368,533,554
E02000183,Camden 018,E09000007,Camden,0.771957647521532,7500,11,52800,6,13,15,0.5648246588220696,1.7582094500445415,3.208053375062242,-5.43517534117793,-5.699107214214659,0.2994011976047904,1000,False,-11.24179054995546,-4.968055838068029,1.097804391217565,992,False,-11.791946624937758,-3.725627855491736,0.8982035928143712,994,False,0.5242004647856336,1.5420961613702473,2.896547845909967,-6.003698066467589,0.09980039920159679,0.7632234863586798,-5.2367765136413205,1.4970059880239521,0.4477659503003706,-5.55223404969963,1.3972055888223553,-5.388443965267583,0.499001996007984,2.4159117492521234,-10.584088250747877,3.1936127744510974,1.417360759437281,-11.582639240562719,3.3932135728542914,-4.034213787608969,1.097804391217565,4.272401310665129,-10.727598689334872,4.990019960079841,2.506521179086831,-12.493478820913168,5.289421157684631,998,971,969
E02000184,Camden 019,E09000007,Camden,0.6646947662454761,9580,25,42595,2,4,6,0.8885226739834673,2.305798929790237,4.721544042973639,-1.1114773260165327,-0.8422406728384901,15.568862275449105,847,False,-1.694201070209763,-0.5957122910034527,17.16566866267465,831,False,-1.2784559570263614,-0.2897188172790707,27.844311377245507,724,False,0.9878270089064785,3.022993770925072,5.586601217976877,-0.7017455713728133,17.864271457085827,0.9748907999088202,-1.0251092000911797,15.868263473053892,0.38554923916248485,-1.6144507608375152,12.075848303393213,-0.2568190310055946,24.35129740518962,3.085924607711379,-0.9140753922886211,20.059880239520957,1.2204196456948708,-2.7795803543051294,16.26746506986028,-0.07771606949230545,33.63273453093812,5.457280607489591,-0.542719392510409,28.2435129740519,2.158242119333347,-3.841757880666653,20.958083832335326,759,802,840
E02000185,Camden 020,E09000007,Camden,0.4723798179007025,8769,20,37489,2,3,6,0.6698161801634069,1.5165505007115734,3.3194109861309866,-1.3301838198365932,-1.237944701708198,9.98003992015968,903,False,-1.4834494992884266,-0.7400645499939759,14.97005988023952,853,False,-2.6805890138690134,-0.8229438581623478,15.469061876247508,848,False,0.8320149147295688,2.522199473366001,4.623527778668538,-0.9213273740654357,14.37125748502994,0.8923609002505684,-1.1076390997494316,14.271457085828343,0.27399896709893573,-1.7260010329010642,10.479041916167663,-0.1475061336528797,27.54491017964072,2.8246840172255827,-0.1753159827744173,26.34730538922156,0.8673178115304689,-2.132682188469531,19.16167664670659,-0.30643024810627756,26.646706586826348,4.995291612429668,-1.0047083875703322,26.546906187624753,1.533801785554907,-4.466198214445093,18.7624750499002,727,739,811
E02000186,Camden 021,E09000007,Camden,1.0033656791202348,6574,42,52548,4,15,24,1.5647971942788044,4.787978514748749,7.1168203399428265,-2.435202805721196,-1.1867864574137272,10.67864271457086,896,False,-10.21202148525125,-1.873179123723315,5.888223552894212,944,False,-16.883179660057174,-2.648678798182132,2.7944111776447107,975,False,1.5874714010342126,5.118916208065939,7.421919182597396,-1.1489345550132346,10.978043912175648,0.6689908265762614,-3.3310091734237384,3.1936127744510974,0.5819917559629036,-3.4180082440370962,4.091816367265469,-1.604012752877264,6.58682634730539,2.117627178611128,-12.882372821388872,2.19560878243513,1.8422398502263586,-13.157760149773642,2.5948103792415167,-2.4053413024500623,4.191616766467066,3.7449021621750074,-20.25509783782499,1.5968063872255487,3.257895472838827,-20.742104527161175,1.996007984031936,937,981,977
E02000187,Camden 022,E09000007,Camden,0.9682205514796368,10540,44,38206,10,26,30,1.2874158670501394,3.098821010044253,6.492917077372532,-8.71258413294986,-4.965887590706855,0.499001996007984,998,False,-22.901178989955746,-6.223059018173753,0.6986027944111777,996,False,-23.50708292262747,-4.008625823034067,0.7984031936127743,995,False,1.5599456337819952,4.9248811441977605,8.753378617981177,-4.077456449238543,0.8982035928143712,1.0725834061627313,-8.927416593837268,0.5988023952095809,0.5616061926785122,-9.438393807321487,0.5988023952095809,-3.5465373954417068,2.095808383233533,3.395161311615651,-22.604838688384348,0.8982035928143712,1.7777112780137119,-24.22228872198629,0.7984031936127743,-2.645427381206469,3.6926147704590817,6.004147975254727,-23.995852024745272,0.998003992015968,3.1437803953398227,-26.856219604660176,0.998003992015968,982,994,995
E02000188,Camden 023,E09000007,Camden,0.5076104950244332,7570,25,40607,2,9,13,0.8342977751046973,1.978460707635371,3.848661005901359,-1.1657022248953028,-0.9255221560257684,14.770459081836329,855,False,-7.021539292364629,-2.811836515640721,2.2954091816367264,980,False,-9.15133899409864,-2.4769945141148586,3.6926147704590817,966,False,1.016516877900017,3.149209922692039,5.229327092938122,-0.6670952764652888,19.06187624750499,0.7703469055646941,-1.229653094435306,12.375249500998004,0.2944341524652324,-1.7055658475347677,10.978043912175648,-1.4825370557332853,8.08383233532934,2.43846025891181,-6.56153974108819,5.588822355289421,0.9320034577494059,-8.067996542250594,5.588822355289421,-1.5502172379137262,8.283433133732535,4.312277056231336,-8.687722943768664,6.58682634730539,1.6481946394215927,-11.351805360578407,5.888223552894212,922,947,947
E02000191,Camden 026,E09000007,Camden,0.6419675623583614,6339,29,60773,7,18,25,1.3680575277468534,5.014079131997191,6.932834861132154,-5.631942472253146,-3.058743651719305,2.19560878243513,981,False,-12.98592086800281,-2.2828876872012707,3.892215568862276,964,False,-18.067165138867846,-2.902907206593611,2.095808383233533,982,False,1.1696107940489862,3.686266293148148,5.599733938448339,-3.547391757876815,1.2974051896207583,0.6450764906703561,-6.354923509329644,0.998003992015968,0.3723665625236083,-6.627633437476391,0.998003992015968,-3.1452264543948187,2.694610778443114,2.041928610467895,-15.958071389532105,1.7964071856287425,1.1786911298044596,-16.82130887019554,1.5968063872255487,-3.6394031887366607,1.3972055888223553,3.6110335877741666,-21.388966412225834,1.3972055888223553,2.0844476332402633,-22.915552366759737,1.4970059880239521,976,985,987
E02000192,Camden 027,E09000007,Camden,0.4318284388345104,7116,16,43752,3,12,16,0.6250872061319885,1.5722341599525826,3.049095433713013,-2.3749127938680115,-2.320705053152796,3.6926147704590817,966,False,-10.427765840047416,-5.0518461908861125,0.8982035928143712,994,False,-12.950904566286988,-4.26962114982273,0.6986027944111777,996,False,0.7106138929337198,2.1452277011096337,3.7284177301186743,-2.0267020233778514,4.8902195608782435,0.7241464438571154,-2.2758535561428848,6.087824351297405,0.25047756428381873,-2.749522435716181,5.389221556886228,-3.5037398566181235,2.3952095808383236,2.2922170676904146,-9.707782932309586,3.992015968063872,0.7928630359167796,-11.20713696408322,3.6926147704590817,-3.2982612245285776,1.8962075848303395,4.053654363559074,-11.946345636440926,3.992015968063872,1.4021327868774198,-14.59786721312258,3.992015968063872,979,963,966
E02000193,Camden 028,E09000007,Camden,1.0896478575522444,7167,66,43871,12,46,50,1.906603266536544,4.861600916560403,7.83713216789434,-10.093396733463456,-4.178736396164414,0.7984031936127743,995,False,-41.1383990834396,-7.440776551254519,0.499001996007984,998,False,-42.16286783210566,-6.0556160523693885,0.499001996007984,998,False,2.302819110941565,7.623527393481237,10.606530097449076,-3.3780769514774236,1.7964071856287425,0.7293363635643544,-11.270663636435646,0.39920159680638717,0.6320388301043867,-11.367961169895613,0.29940119760479045,-4.278912233184943,1.1976047904191618,2.3086452675853293,-43.69135473241467,0.39920159680638717,2.0006591292385343,-43.999340870761465,0.39920159680638717,-4.096784220784269,0.7984031936127743,4.0827066924715965,-45.9172933075284,0.39920159680638717,3.538050878141096,-46.46194912185891,0.39920159680638717,991,999,999
E02000194,Croydon 001,E09000008,Croydon,1.3918641471210431,9789,32,51505,2,5,7,1.2858906772824044,4.118162352903167,7.293326134061725,-0.7141093227175956,-0.4074006520383265,24.151696606786427,761,False,-0.881837647096833,-0.1856472243111447,27.045908183632733,732,False,0.2933261340617248,0.0449995982311253,39.421157684630735,608,False,1.2083911781969516,3.7531536134766874,6.744271415167354,-0.46945562468267166,23.75249500998004,0.9961592943953488,-1.0038407056046512,16.417165668662676,0.8073362243714092,-1.1926637756285907,17.465069860279442,-0.26952073770486495,24.05189620758483,3.1532480151238715,-1.8467519848761285,16.56686626746507,2.5555464486048494,-2.4444535513951506,17.465069860279442,-0.04051542649846091,34.930139720558884,5.576338190680126,-1.4236618093198743,23.952095808383234,4.519337264643412,-2.4806627353565878,28.343313373253494,762,837,828
E02000195,Croydon 002,E09000008,Croydon,1.9369400058865,10044,20,45140,0,0,1,0.7896405841203361,2.1912701060209274,4.542699349511615,0.7896405841203361,0.6527635626998141,73.05389221556887,271,False,2.1912701060209274,0.8047878961744511,88.02395209580838,121,False,3.542699349511615,0.8304857660891457,80.938123752495,192,False,0.8170414028539292,2.457598843998391,4.821474537361044,0.6532166692817323,72.85429141716567,1.0221088929315438,1.0221088929315438,87.32534930139721,1.123501768775965,1.123501768775965,86.72654690618764,0.7762026141022458,85.82834331337325,3.235389014598444,3.235389014598444,92.71457085828342,3.5563385718659735,3.5563385718659735,87.2255489021956,0.8196740939208206,80.938123752495,5.72159983524274,4.72159983524274,90.71856287425149,6.289180712131834,5.289180712131834,85.72854291417165,143,74,129
E02000196,Croydon 003,E09000008,Croydon,1.225951050501245,8280,16,44701,0,0,3,0.6457499387212403,1.7033344874162435,3.412324412256653,0.6457499387212403,0.6167373950797641,63.07385229540918,371,False,1.7033344874162435,0.7727386281119242,81.73652694610777,184,False,0.4123244122566531,0.1236651861869951,43.51297405189621,567,False,0.6989293595442487,2.095009403063216,3.873878028236183,0.6261699851965686,64.47105788423154,0.8425987289399824,0.8425987289399824,68.6626746506986,0.7111000699479646,0.7111000699479646,70.35928143712576,0.7602418006762391,81.73652694610777,2.667166571174344,2.667166571174344,80.938123752495,2.250920005197449,2.250920005197449,73.05389221556887,0.22720672363931857,46.9061876247505,4.716731046974302,1.716731046974302,49.40119760479042,3.980622878043849,0.9806228780438491,52.8942115768463,184,192,271
E02000197,Croydon 004,E09000008,Croydon,0.9927408460241698,9287,13,44960,1,1,3,0.5612282127609739,1.5207422731687077,3.2411997552325422,-0.4387717872390261,-0.4621082083846783,23.15369261477046,771,False,0.5207422731687077,0.2592071407792454,46.60678642714571,536,False,0.2411997552325422,0.0755507749568266,41.31736526946108,589,False,0.5832727186200934,1.714999151734841,3.454222214049823,-0.42439389334543887,24.9500998003992,0.9450742023750744,-0.054925797624925554,34.73053892215569,0.5758289327778278,-0.42417106722217224,30.538922155688624,0.30768705375296407,46.8063872255489,2.9915429887072627,1.9915429887072627,60.67864271457086,1.8227320164037617,0.8227320164037617,50.199600798403196,0.13038676656406742,41.81636726546906,5.290372129619606,2.2903721296196062,55.08982035928144,3.2233969880255047,0.22339698802550467,46.8063872255489,534,395,500
E02000198,Croydon 005,E09000008,Croydon,0.8921214780289843,9312,20,42767,0,1,1,0.7473121171049163,1.932486534077331,4.021188477623579,0.7473121171049163,0.6430109677929077,70.55888223552894,296,False,0.932486534077331,0.3808713926072484,52.99401197604791,472,False,3.02118847762358,0.7874380578422373,77.44510978043913,227,False,0.8256047014869579,2.494482160417237,4.706816404472647,0.6549930473188791,73.45309381237524,0.9476182806629367,0.9476182806629367,80.73852295409182,0.5174657219544901,0.5174657219544901,59.58083832335329,0.46587991528500744,58.38323353293413,2.9995960278714366,1.9995960278714366,60.87824351297405,1.6379887933867536,0.6379887933867536,47.80439121756487,0.8122575009447718,80.43912175648703,5.304613467321824,4.304613467321824,84.93013972055888,2.8966891981409186,1.8966891981409186,61.67664670658682,418,393,524
E02000199,Croydon 006,E09000008,Croydon,0.8629357813620586,8551,5,47083,1,1,1,0.291642149068917,0.8112259353127078,1.830199432388095,-0.708357850931083,-1.1437907943206085,10.978043912175648,893,False,-0.1887740646872922,-0.1527662861386959,28.542914171656687,717,False,0.830199432388095,0.4127037425339006,56.786427145708586,434,False,0.2849479456317829,0.7948392984048113,1.769211683466705,-1.1663370158334336,10.479041916167663,0.8701765375804094,-0.12982346241959064,30.538922155688624,0.500536864205361,-0.49946313579463897,28.542914171656687,-0.16288916072567136,26.94610778443114,2.7544615157139876,1.7544615157139876,54.99001996007984,1.584402095560321,0.5844020955603211,47.1057884231537,0.38237933990935474,54.79041916167665,4.8711071476663355,3.8711071476663355,80.03992015968065,2.8019241976814695,1.8019241976814695,60.778443113772454,733,452,531
E02000200,Croydon 007,E09000008,Croydon,1.2474537404227874,9432,29,49263,0,3,4,1.1344301051623866,3.4217387787122795,6.240963603093512,1.1344301051623866,0.7139276765966766,91.31736526946108,88,True,0.4217387787122795,0.1049251764635836,40.5189620758483,597,False,2.240963603093512,0.3960689928377416,55.68862275449101,445,False,1.1192015929073535,3.4613921436694404,6.199176370660112,0.70478890290087,90.61876247504989,0.9598298564446757,0.9598298564446757,82.13572854291418,0.7235724800829586,0.7235724800829586,71.15768463073853,0.10735161911331134,37.624750499002,3.0382506158594706,0.03825061585947065,28.343313373253494,2.290400239657192,-0.7095997603428081,29.840319361277444,0.37626496439552043,54.39121756487027,5.372971888292466,1.372971888292466,44.81037924151697,4.0504414074265505,0.050441407426550455,45.309381237524946,626,719,704
E02000201,Croydon 008,E09000008,Croydon,0.8588453627320835,8765,15,43634,0,0,1,0.605632720468462,1.5751567561321962,3.2895448005297903,0.605632720468462,0.6050466826385273,60.17964071856288,400,False,1.5751567561321962,0.7619470672599264,79.54091816367266,206,False,2.2895448005297903,0.7082693105302447,73.55289421157684,266,False,0.6589425353852051,1.961269861558058,3.758659799009434,0.6157764366099645,62.07584830339321,0.8919538477245104,0.8919538477245104,75.249500998004,0.4981642597096901,0.4981642597096901,58.68263473053892,0.7531902210318658,80.13972055888223,2.823395530959315,2.823395530959315,85.12974051896207,1.576891840464835,1.576891840464835,63.07385229540918,0.7362838259869862,74.55089820359282,4.9930129983973135,3.9930129983973135,81.3373253493014,2.7886427424613784,1.7886427424613784,60.67864271457086,200,150,371
E02000202,Croydon 009,E09000008,Croydon,0.7350002639761529,9425,9,41203,0,1,1,0.3976756453349463,0.9894048423660304,2.334912656603988,0.3976756453349463,0.5274068945601688,48.90219560878244,513,False,-0.0105951576339695,-0.0073926123133753,34.13173652694611,661,False,1.3349126566039875,0.5476168744284873,64.37125748502994,358,False,0.4361802618805054,1.2526560180282005,2.685995865882672,0.541346820285914,49.00199600798403,0.9591175145240742,0.9591175145240742,82.03592814371258,0.426329206954486,0.426329206954486,52.69461077844312,0.14083025304750055,38.72255489021956,3.0359957648935016,2.0359957648935016,61.97604790419161,1.3495047761759296,0.34950477617592957,42.71457085828344,0.5985106670411992,67.96407185628742,5.368984313735845,4.368984313735845,85.72854291417165,2.38652176606522,1.3865217660652198,56.68662674650699,615,382,575
E02000203,Croydon 010,E09000008,Croydon,0.7738206523228716,8293,24,40421,0,0,4,0.8122906489786147,1.9485771497675868,3.929464810751328,0.8122906489786147,0.6577306454120309,74.45109780439122,257,False,1.9485771497675868,0.7903712327142441,84.73053892215569,154,False,-0.0705351892486718,-0.0187536241548581,36.82634730538922,634,False,0.9728157274468572,2.992614504394638,5.197639239441519,0.6823710998751944,83.73253493013972,0.8439216496496708,0.8439216496496708,68.76247504990019,0.44884656672792234,0.44884656672792234,54.890219560878236,0.7937928177425372,92.01596806387225,2.6713541515397146,2.6713541515397146,81.1377245508982,1.4207813485182232,1.4207813485182232,59.980039920159676,0.24022836140575263,47.604790419161674,4.724136542579455,0.7241365425794548,38.72255489021956,2.5125702946131696,-1.4874297053868304,32.83433133732535,81,190,402
E02000204,Croydon 011,E09000008,Croydon,1.0867101101681804,10394,18,39919,0,2,7,0.6603652503047414,1.637582191923186,3.74483803054709,0.6603652503047414,0.6207971720771046,64.17165668662675,360,False,-0.3624178080768139,-0.169825865049358,27.644710578842314,726,False,-3.25516196945291,-0.9019838129776137,14.271457085828343,860,False,0.7460932633446182,2.224328066464323,4.519565974057565,0.6375770264734053,68.562874251497,1.0577259889616155,1.0577259889616155,90.01996007984032,0.6303348204953217,0.6303348204953217,66.36726546906188,0.07729432247480339,36.02794411177645,3.348131562896876,1.3481315628968762,45.70858283433134,1.9952652480111372,-0.004734751988862751,37.025948103792416,-0.5634132581726266,19.660678642714572,5.9209785630737795,-1.0790214369262205,26.047904191616766,3.5285121086754336,-3.4714878913245664,22.255489021956087,642,545,632
E02000206,Croydon 013,E09000008,Croydon,1.4609643048836063,11433,20,43268,0,0,2,0.7741658353185599,2.12266028206496,4.764911849181874,0.7741658353185599,0.6492713411026112,72.0558882235529,281,False,2.12266028206496,0.8009708632512853,87.2255489021956,129,False,2.764911849181874,0.6215572606544534,68.6626746506986,315,False,0.8010356095966205,2.3891038418039168,5.046777413816326,0.6498349284455815,71.6566866267465,1.1634578826051714,1.1634578826051714,94.51097804391217,0.8474170473359832,0.8474170473359832,77.14570858283433,0.7734891368734811,85.22954091816366,3.682815870559937,3.682815870559937,97.60479041916167,2.6824185022700093,2.6824185022700093,78.64271457085829,0.6274480180439365,69.66067864271457,6.512848557977922,4.512848557977922,87.42514970059881,4.743703212006185,2.743703212006185,68.562874251497,149,25,215
E02000207,Croydon 014,E09000008,Croydon,1.241093986234104,8943,29,45165,0,0,0,1.0411395180384826,2.8282506089291006,5.351029296717103,1.0411395180384826,0.6999766342591023,87.92415169660678,122,False,2.8282506089291006,0.8329912496125915,94.41117764471058,57,True,5.351029296717103,1.0855729026536027,98.10379241516966,20,True,1.1270241806713728,3.496009309840653,6.100301502486086,0.7058769830398833,90.9181636726547,0.9100676851340898,0.9100676851340898,77.84431137724552,0.7198835712586008,0.7198835712586008,70.65868263473054,0.8061066147024175,95.70858283433134,2.880733169808232,2.880733169808232,86.82634730538922,2.2787233477245223,2.2787233477245223,73.25349301397206,1.0590829105197415,99.10179640718563,5.094411322837099,5.094411322837099,95.00998003992017,4.029791494029227,4.029791494029227,79.14171656686626,44,133,269
E02000208,Croydon 015,E09000008,Croydon,0.8756940738907915,11699,11,37863,0,0,0,0.4439564371594537,1.0776309228095104,2.837084056201044,0.4439564371594537,0.5477548954600717,50.79840319361277,494,False,1.0776309228095104,0.7043705087845654,72.85429141716567,273,False,2.837084056201044,0.9929974567503912,91.11776447105788,90,True,0.4937677568955653,1.415796186556746,3.3253738051199564,0.5638904912383156,52.99401197604791,1.1905268755880258,1.1905268755880258,95.25948103792416,0.5079371781949686,0.5079371781949686,58.982035928143716,0.7144329292788745,74.750499001996,3.7685002072667455,3.7685002072667455,98.20359281437125,1.6078270894647222,1.6078270894647222,63.47305389221557,0.9861289406956911,92.01596806387225,6.664376391129512,6.664376391129512,99.50099800399201,2.8433499553443755,2.8433499553443755,69.56087824351297,254,19,367
E02000209,Croydon 016,E09000008,Croydon,1.0027721318309644,9440,26,39081,0,0,3,0.8540109715991642,2.03913160676006,4.333790535710206,0.8540109715991642,0.6664576310313604,77.9441117764471,222,False,2.03913160676006,0.7960581651934989,86.22754491017965,139,False,1.3337905357102056,0.3257872780744369,51.59680638722555,486,False,1.0223674215046343,3.139356538569941,5.722990142266607,0.6904265650792984,86.22754491017965,0.9606439614967915,0.9606439614967915,82.23552894211576,0.5816474750727776,0.5816474750727776,63.27345309381237,0.7977280907737322,93.41317365269461,3.040827588392006,3.040827588392006,89.22155688622755,1.8411500616357757,1.8411500616357757,67.56487025948104,0.5008832766397384,61.477045908183634,5.3775291163571755,2.3775291163571755,56.3872255489022,3.2559682442452345,0.25596824424523446,47.1057884231537,67,109,326
E02000210,Croydon 017,E09000008,Croydon,0.7748191226884947,8928,10,49330,0,1,3,0.5004262147042189,1.484205072846584,3.036806768632039,0.5004262147042189,0.5699173302473203,53.79241516966068,464,False,0.4842050728465841,0.2458160677927489,46.007984031936125,542,False,0.0368067686320388,0.0121753031415708,38.522954091816366,617,False,0.4767031375440358,1.3820539886693486,2.8412644973906103,0.5575012433201524,51.09780439121756,0.9085412381613723,0.9085412381613723,77.64471057884231,0.44942571900854994,0.44942571900854994,55.18962075848304,0.1966338456334485,41.11776447105788,2.875901346309728,1.8759013463097278,58.48303393213573,1.4226146002778748,0.4226146002778748,44.21157684630739,-0.05376967178542806,34.5309381237525,5.085866520215769,2.0858665202157693,53.093812375249506,2.5158122951635367,-0.48418770483646334,41.01796407185629,591,417,560
